Production_ID,Region_Name,Crop_Name,Time_ID,Soil_Type,Climate_Name,Avg_Temperature,Growth_Duration,Season,Quantity
20210675615,West,Yam,202106,Silty,Tropical Savanna,27.5,319,Rainy Season,6866
20210675673,West,Yam,202106,Loamy,Tropical Savanna,27.5,319,Rainy Season,4603
20210676202,Littoral,Paddy rice,202106,Saline,Equatorial,26.0,114,Rainy Season,2564
20210676218,Littoral,Onion,202106,Peaty,Equatorial,26.0,117,Rainy Season,5355
20210677033,Southwest,Avocado,202106,Loamy,Equatorial,26.0,269,Rainy Season,5167
20210677150,Littoral,Orange,202106,Loamy,Equatorial,26.0,106,Rainy Season,3367
20210678470,West,Oil,202106,Silty,Tropical Savanna,27.5,117,Rainy Season,3313
20210678596,Southwest,Papaya,202106,Loamy,Equatorial,26.0,251,Rainy Season,1522
20210678684,South,Cocoa,202106,Peaty,Equatorial,26.0,344,Rainy Season,4089
20210679887,Littoral,Cocoa,202106,Saline,Equatorial,26.0,344,Rainy Season,9763
20210680258,Littoral,Mushroom,202106,Saline,Equatorial,26.0,114,Rainy Season,4993
20210681346,Southwest,Robusta coffee,202106,Peaty,Equatorial,26.0,261,Rainy Season,3260
20210681586,East,Taro,202106,Clay,Equatorial,26.0,98,Rainy Season,8878
20210681756,Littoral,Watermelon,202106,Loamy,Equatorial,26.0,140,Rainy Season,5225
20210681802,Centre,Chilli,202106,Peaty,Tropical Savanna,27.5,216,Rainy Season,335
20210682513,Centre,Onion,202106,Peaty,Tropical Savanna,27.5,117,Rainy Season,7660
20210683043,Centre,Eggplant (garden eggs),202106,Clay,Tropical Savanna,27.5,144,Rainy Season,3584
20210683416,Littoral,Robusta coffee,202106,Saline,Equatorial,26.0,261,Rainy Season,1662
20210683715,South,Cassava,202106,Peaty,Equatorial,26.0,143,Rainy Season,8226
20210685811,Littoral,Coffee Arabica,202106,Peaty,Equatorial,26.0,202,Rainy Season,6165
20210686382,Southwest,Paddy rice,202106,Saline,Equatorial,26.0,114,Rainy Season,2619
20210687097,Southwest,Papaya,202106,Saline,Equatorial,26.0,251,Rainy Season,8304
20210687326,Centre,Mushroom,202106,Clay,Tropical Savanna,27.5,114,Rainy Season,9541
20210687504,Littoral,Eggplant (garden eggs),202106,Loamy,Equatorial,26.0,144,Rainy Season,1927
20210687581,Littoral,Voandzou,202106,Loamy,Equatorial,26.0,153,Rainy Season,486
20210688247,Southwest,Robusta coffee,202106,Saline,Equatorial,26.0,261,Rainy Season,9326
20210688560,North,Millet,202106,Sandy,Tropical Savanna,27.5,108,Rainy Season,6788
20210690264,Littoral,Avocado,202106,Saline,Equatorial,26.0,269,Rainy Season,506
20210690454,West,Tomatoes,202106,Silty,Tropical Savanna,27.5,112,Rainy Season,1189
20210691729,Southwest,Avocado,202106,Peaty,Equatorial,26.0,269,Rainy Season,767
20210691916,Littoral,Coffee Arabica,202106,Saline,Equatorial,26.0,202,Rainy Season,6324
20210692054,North,Cowpea,202106,Sandy,Tropical Savanna,27.5,249,Rainy Season,6747
20210692248,Littoral,Tomatoes,202106,Loamy,Equatorial,26.0,112,Rainy Season,2961
20210692648,Southwest,Orange,202106,Loamy,Equatorial,26.0,106,Rainy Season,9724
20210693743,Littoral,Mango,202106,Peaty,Equatorial,26.0,340,Rainy Season,820
20210693804,Littoral,Macabo,202106,Saline,Equatorial,26.0,98,Rainy Season,2976
20210694175,Littoral,Mango,202106,Saline,Equatorial,26.0,340,Rainy Season,5928
20210694419,Littoral,Taro,202106,Peaty,Equatorial,26.0,98,Rainy Season,3444
20210695354,West,Maize,202106,Loamy,Tropical Savanna,27.5,117,Rainy Season,2484
20210697779,Southwest,Taro,202106,Loamy,Equatorial,26.0,98,Rainy Season,1564
20210698274,West,Tomatoes,202106,Loamy,Tropical Savanna,27.5,112,Rainy Season,5817
20210698472,Littoral,Watermelon,202106,Saline,Equatorial,26.0,140,Rainy Season,8002
20210698551,Farnorth,Sorghum,202106,Sandy,Semi-Arid (Sahelian),30.1,108,Rainy Season,141
20210699948,Southwest,Macabo,202106,Loamy,Equatorial,26.0,98,Rainy Season,9214
20210699969,West,Chilli,202106,Silty,Tropical Savanna,27.5,216,Rainy Season,2636
20210699974,Centre,Sweet potato,202106,Clay,Tropical Savanna,27.5,93,Rainy Season,1466
20210701307,Centre,Pepper,202107,Clay,Tropical Savanna,27.5,250,Rainy Season,725
20210701746,Littoral,Mushroom,202107,Peaty,Equatorial,26.0,114,Rainy Season,640
20210702426,Littoral,Rubber,202107,Peaty,Equatorial,26.0,361,Rainy Season,2171
20210704251,Littoral,Voandzou,202107,Loamy,Equatorial,26.0,153,Rainy Season,6657
20210704363,Littoral,Macabo,202107,Peaty,Equatorial,26.0,98,Rainy Season,815
20210705366,Adamawa,Maize,202107,Loamy,Highland,21.9,117,Rainy Season,9084
20210706666,North,Millet,202107,Sandy,Tropical Savanna,27.5,108,Rainy Season,6384
20210706765,East,Cassava,202107,Clay,Equatorial,26.0,143,Rainy Season,7822
20210706795,Southwest,Papaya,202107,Saline,Equatorial,26.0,251,Rainy Season,2122
20210707045,Littoral,garlic,202107,Loamy,Equatorial,26.0,117,Rainy Season,1171
20210707266,Southwest,Sweet potato,202107,Peaty,Equatorial,26.0,93,Rainy Season,2118
20210708244,East,Robusta coffee,202107,Clay,Equatorial,26.0,261,Rainy Season,4747
20210709528,Littoral,Cocoa,202107,Peaty,Equatorial,26.0,344,Rainy Season,1476
20210709865,Littoral,Mango,202107,Loamy,Equatorial,26.0,340,Rainy Season,8926
20210710501,Southwest,Yam,202107,Saline,Equatorial,26.0,319,Rainy Season,1590
20210710954,Centre,Pepper,202107,Peaty,Tropical Savanna,27.5,250,Rainy Season,8813
20210711012,Littoral,Black nightshade,202107,Saline,Equatorial,26.0,172,Rainy Season,5908
20210711324,Southwest,Sweet potato,202107,Loamy,Equatorial,26.0,93,Rainy Season,5317
20210711805,Littoral,Onion,202107,Loamy,Equatorial,26.0,117,Rainy Season,7886
20210712331,Centre,Black nightshade,202107,Peaty,Tropical Savanna,27.5,172,Rainy Season,4570
20210714207,Littoral,Black nightshade,202107,Loamy,Equatorial,26.0,172,Rainy Season,6010
20210714409,Littoral,Papaya,202107,Peaty,Equatorial,26.0,251,Rainy Season,2220
20210715223,West,Cocoa,202107,Loamy,Tropical Savanna,27.5,344,Rainy Season,2082
20210715927,Southwest,Macabo,202107,Saline,Equatorial,26.0,98,Rainy Season,3950
20210716049,Southwest,Papaya,202107,Peaty,Equatorial,26.0,251,Rainy Season,4351
20210716494,Centre,garlic,202107,Clay,Tropical Savanna,27.5,117,Rainy Season,1574
20210716982,Centre,Papaya,202107,Peaty,Tropical Savanna,27.5,251,Rainy Season,8841
20210717106,Centre,Chilli,202107,Peaty,Tropical Savanna,27.5,216,Rainy Season,6113
20210717416,Centre,Sweet potato,202107,Peaty,Tropical Savanna,27.5,93,Rainy Season,1901
20210717514,East,Oil,202107,Clay,Equatorial,26.0,117,Rainy Season,9837
20210718003,Southwest,Orange,202107,Saline,Equatorial,26.0,106,Rainy Season,9535
20210718910,Littoral,Watermelon,202107,Loamy,Equatorial,26.0,140,Rainy Season,5270
20210719337,Southwest,Macabo,202107,Peaty,Equatorial,26.0,98,Rainy Season,7747
20210719716,Centre,Mushroom,202107,Peaty,Tropical Savanna,27.5,114,Rainy Season,5182
20210719976,Southwest,Watermelon,202107,Peaty,Equatorial,26.0,140,Rainy Season,3340
20210720053,Littoral,Oil,202107,Loamy,Equatorial,26.0,117,Rainy Season,2707
20210720103,Littoral,Pepper,202107,Peaty,Equatorial,26.0,250,Rainy Season,4357
20210720502,Littoral,Black nightshade,202107,Peaty,Equatorial,26.0,172,Rainy Season,2686
20210720695,Littoral,Orange,202107,Saline,Equatorial,26.0,106,Rainy Season,2476
20210721024,Southwest,Voandzou,202107,Saline,Equatorial,26.0,153,Rainy Season,9854
20210721169,South,Cocoa,202107,Peaty,Equatorial,26.0,344,Rainy Season,5321
20210721592,Littoral,Voandzou,202107,Peaty,Equatorial,26.0,153,Rainy Season,5132
20210721842,Southwest,Papaya,202107,Loamy,Equatorial,26.0,251,Rainy Season,8483
20210721944,Centre,Cabbage,202107,Peaty,Tropical Savanna,27.5,210,Rainy Season,6818
20210722139,Adamawa,Sesame,202107,Loamy,Highland,21.9,162,Rainy Season,3376
20210722808,Littoral,Papaya,202107,Saline,Equatorial,26.0,251,Rainy Season,1447
20210723451,Littoral,Orange,202107,Loamy,Equatorial,26.0,106,Rainy Season,1240
20210723825,Littoral,Sugar cane,202107,Peaty,Equatorial,26.0,160,Rainy Season,5832
20210723960,Centre,Tomatoes,202107,Peaty,Tropical Savanna,27.5,112,Rainy Season,9750
20210724802,Littoral,Watermelon,202107,Saline,Equatorial,26.0,140,Rainy Season,6879
20210724966,Centre,Black nightshade,202107,Clay,Tropical Savanna,27.5,172,Rainy Season,426
20210725163,Littoral,Pepper,202107,Saline,Equatorial,26.0,250,Rainy Season,6761
20210725324,Littoral,Paddy rice,202107,Saline,Equatorial,26.0,114,Rainy Season,7366
20210725792,Southwest,Paddy rice,202107,Loamy,Equatorial,26.0,114,Rainy Season,5883
20210726317,Southwest,Mango,202107,Saline,Equatorial,26.0,340,Rainy Season,1180
20210726513,Southwest,Cocoa,202107,Loamy,Equatorial,26.0,344,Rainy Season,3609
20210727048,Adamawa,Sorghum,202107,Loamy,Highland,21.9,108,Rainy Season,3337
20210727630,West,Chilli,202107,Loamy,Tropical Savanna,27.5,216,Rainy Season,2716
20210727633,Littoral,Cocoa,202107,Loamy,Equatorial,26.0,344,Rainy Season,276
20210728155,Centre,Orange,202107,Clay,Tropical Savanna,27.5,106,Rainy Season,8812
20210728320,Centre,Papaya,202107,Clay,Tropical Savanna,27.5,251,Rainy Season,4750
20210729826,Littoral,Avocado,202107,Loamy,Equatorial,26.0,269,Rainy Season,3606
20210730595,Southwest,Macabo,202107,Loamy,Equatorial,26.0,98,Rainy Season,5407
20210730900,Littoral,Carrot,202107,Loamy,Equatorial,26.0,260,Rainy Season,8006
20210731220,South,Robusta coffee,202107,Peaty,Equatorial,26.0,261,Rainy Season,5673
20210731292,Southwest,Rubber,202107,Loamy,Equatorial,26.0,361,Rainy Season,5436
20210731454,Southwest,Voandzou,202107,Loamy,Equatorial,26.0,153,Rainy Season,389
20210731467,Centre,Tomatoes,202107,Clay,Tropical Savanna,27.5,112,Rainy Season,620
20210731881,Littoral,Mango,202107,Saline,Equatorial,26.0,340,Rainy Season,1176
20210732108,Littoral,Coffee Arabica,202107,Saline,Equatorial,26.0,202,Rainy Season,2856
20210732349,Littoral,Chilli,202107,Loamy,Equatorial,26.0,216,Rainy Season,7298
20210732530,Centre,Watermelon,202107,Clay,Tropical Savanna,27.5,140,Rainy Season,3914
20210732771,Littoral,Eggplant (garden eggs),202107,Saline,Equatorial,26.0,144,Rainy Season,4463
20210732963,Littoral,Chilli,202107,Peaty,Equatorial,26.0,216,Rainy Season,878
20210733151,Southwest,Paddy rice,202107,Peaty,Equatorial,26.0,114,Rainy Season,865
20210733410,South,Cocoa,202107,Clay,Equatorial,26.0,344,Rainy Season,2208
20210733900,South,Oil,202107,Peaty,Equatorial,26.0,117,Rainy Season,4949
20210735153,Littoral,Cassava,202107,Peaty,Equatorial,26.0,143,Rainy Season,1564
20210736230,Southwest,Cassava,202107,Loamy,Equatorial,26.0,143,Rainy Season,6782
20210736435,Centre,garlic,202107,Peaty,Tropical Savanna,27.5,117,Rainy Season,8590
20210736774,Littoral,Sugar cane,202107,Saline,Equatorial,26.0,160,Rainy Season,1288
20210736805,Southwest,Avocado,202107,Peaty,Equatorial,26.0,269,Rainy Season,691
20210736977,Farnorth,Sorghum,202107,Sandy,Semi-Arid (Sahelian),30.1,108,Rainy Season,8745
20210737517,Littoral,Sweet potato,202107,Saline,Equatorial,26.0,93,Rainy Season,1717
20210738795,Adamawa,Millet,202107,Loamy,Highland,21.9,108,Rainy Season,3404
20210739151,Littoral,Sweet potato,202107,Peaty,Equatorial,26.0,93,Rainy Season,2667
20210740190,Littoral,Cabbage,202107,Loamy,Equatorial,26.0,210,Rainy Season,9671
20210740867,Southwest,Cocoa,202107,Saline,Equatorial,26.0,344,Rainy Season,2545
20210741599,Littoral,Rubber,202107,Saline,Equatorial,26.0,361,Rainy Season,733
20210741912,Littoral,Cocoa,202107,Saline,Equatorial,26.0,344,Rainy Season,1725
20210742052,West,Maize,202107,Silty,Tropical Savanna,27.5,117,Rainy Season,5482
20210742879,Southwest,Cowpea,202107,Peaty,Equatorial,26.0,249,Rainy Season,9677
20210742881,Southwest,Taro,202107,Peaty,Equatorial,26.0,98,Rainy Season,6600
20210743218,Southwest,Taro,202107,Saline,Equatorial,26.0,98,Rainy Season,4380
20210743516,Southwest,Mango,202107,Loamy,Equatorial,26.0,340,Rainy Season,619
20210743588,Centre,Carrot,202107,Clay,Tropical Savanna,27.5,260,Rainy Season,5173
20210744072,Littoral,Eggplant (garden eggs),202107,Loamy,Equatorial,26.0,144,Rainy Season,2829
20210744164,Southwest,Orange,202107,Loamy,Equatorial,26.0,106,Rainy Season,4274
20210745170,North,Maize,202107,Sandy,Tropical Savanna,27.5,117,Rainy Season,8991
20210745894,Southwest,Watermelon,202107,Loamy,Equatorial,26.0,140,Rainy Season,8840
20210746807,Littoral,Mushroom,202107,Saline,Equatorial,26.0,114,Rainy Season,291
20210747098,Centre,Sweet potato,202107,Clay,Tropical Savanna,27.5,93,Rainy Season,1947
20210747361,Southwest,Cowpea,202107,Saline,Equatorial,26.0,249,Rainy Season,9720
20210747580,Centre,Potato,202107,Peaty,Tropical Savanna,27.5,325,Rainy Season,281
20210748261,Littoral,Taro,202107,Loamy,Equatorial,26.0,98,Rainy Season,5773
20210748661,Northwest,Potato,202107,Loamy,Mountain,20.0,325,Rainy Season,4460
20210749490,Southwest,Cowpea,202107,Loamy,Equatorial,26.0,249,Rainy Season,6158
20210749615,Littoral,Voandzou,202107,Saline,Equatorial,26.0,153,Rainy Season,3181
20210749622,Southwest,Yam,202107,Loamy,Equatorial,26.0,319,Rainy Season,6333
20210749934,Centre,Cassava,202107,Peaty,Tropical Savanna,27.5,143,Rainy Season,5532
20210750110,Littoral,Sweet potato,202107,Loamy,Equatorial,26.0,93,Rainy Season,4372
20210750450,Littoral,Paddy rice,202107,Peaty,Equatorial,26.0,114,Rainy Season,9146
20210751093,Northwest,Sorghum,202107,Loamy,Mountain,20.0,108,Rainy Season,1636
20210751392,Littoral,Avocado,202107,Peaty,Equatorial,26.0,269,Rainy Season,2443
20210751556,Littoral,Robusta coffee,202107,Saline,Equatorial,26.0,261,Rainy Season,9617
20210751680,Centre,Eggplant (garden eggs),202107,Peaty,Tropical Savanna,27.5,144,Rainy Season,3792
20210751693,Centre,Chilli,202107,Clay,Tropical Savanna,27.5,216,Rainy Season,3229
20210751944,West,Oil,202107,Silty,Tropical Savanna,27.5,117,Rainy Season,7865
20210752978,Littoral,Macabo,202107,Loamy,Equatorial,26.0,98,Rainy Season,9374
20210753117,Littoral,Taro,202107,Peaty,Equatorial,26.0,98,Rainy Season,3572
20210755823,Littoral,Cassava,202107,Saline,Equatorial,26.0,143,Rainy Season,1754
20210755928,Littoral,Cabbage,202107,Saline,Equatorial,26.0,210,Rainy Season,529
20210756418,Southwest,Avocado,202107,Loamy,Equatorial,26.0,269,Rainy Season,1485
20210756693,East,Cocoa,202107,Clay,Equatorial,26.0,344,Rainy Season,2545
20210758124,West,Maize,202107,Loamy,Tropical Savanna,27.5,117,Rainy Season,1426
20210758349,Southwest,Robusta coffee,202107,Saline,Equatorial,26.0,261,Rainy Season,9492
20210759836,Littoral,Mango,202107,Peaty,Equatorial,26.0,340,Rainy Season,443
20210760012,Southwest,Mango,202107,Peaty,Equatorial,26.0,340,Rainy Season,9074
20210760778,North,Sesame,202107,Sandy,Tropical Savanna,27.5,162,Rainy Season,4427
20210761147,Littoral,Macabo,202107,Saline,Equatorial,26.0,98,Rainy Season,3985
20210761230,Littoral,Coffee Arabica,202107,Peaty,Equatorial,26.0,202,Rainy Season,4784
20210761885,Centre,Eggplant (garden eggs),202107,Clay,Tropical Savanna,27.5,144,Rainy Season,994
20210762573,Southwest,Cassava,202107,Saline,Equatorial,26.0,143,Rainy Season,125
20210762717,Centre,Maize,202107,Clay,Tropical Savanna,27.5,117,Rainy Season,1110
20210762945,Centre,Mushroom,202107,Clay,Tropical Savanna,27.5,114,Rainy Season,4333
20210763161,South,Cassava,202107,Peaty,Equatorial,26.0,143,Rainy Season,1044
20210763187,Littoral,Cabbage,202107,Peaty,Equatorial,26.0,210,Rainy Season,8754
20210764670,Centre,Cowpea,202107,Clay,Tropical Savanna,27.5,249,Rainy Season,1401
20210764761,Northwest,Cowpea,202107,Silty,Mountain,20.0,249,Rainy Season,5281
20210766256,North,Cowpea,202107,Sandy,Tropical Savanna,27.5,249,Rainy Season,6950
20210766378,Southwest,Voandzou,202107,Peaty,Equatorial,26.0,153,Rainy Season,2045
20210766555,Northwest,Potato,202107,Silty,Mountain,20.0,325,Rainy Season,8092
20210766561,Littoral,Papaya,202107,Loamy,Equatorial,26.0,251,Rainy Season,8292
20210766833,Southwest,Sweet potato,202107,Saline,Equatorial,26.0,93,Rainy Season,6094
20210766863,Littoral,Paddy rice,202107,Loamy,Equatorial,26.0,114,Rainy Season,8139
20210767334,Littoral,Orange,202107,Peaty,Equatorial,26.0,106,Rainy Season,3161
20210767459,Southwest,Paddy rice,202107,Saline,Equatorial,26.0,114,Rainy Season,4977
20210767703,Littoral,Oil,202107,Peaty,Equatorial,26.0,117,Rainy Season,1731
20210767730,Farnorth,Millet,202107,Sandy,Semi-Arid (Sahelian),30.1,108,Rainy Season,5022
20210767793,Littoral,Pepper,202107,Loamy,Equatorial,26.0,250,Rainy Season,5264
20210767944,Littoral,Carrot,202107,Saline,Equatorial,26.0,260,Rainy Season,3725
20210768462,Centre,Carrot,202107,Peaty,Tropical Savanna,27.5,260,Rainy Season,2077
20210768496,Northwest,Cowpea,202107,Loamy,Mountain,20.0,249,Rainy Season,6553
20210768830,Littoral,Avocado,202107,Saline,Equatorial,26.0,269,Rainy Season,5222
20210772266,Centre,Orange,202107,Peaty,Tropical Savanna,27.5,106,Rainy Season,8909
20210772787,South,Cassava,202107,Clay,Equatorial,26.0,143,Rainy Season,4959
20210773160,Centre,Cabbage,202107,Clay,Tropical Savanna,27.5,210,Rainy Season,858
20210773720,Littoral,Chilli,202107,Saline,Equatorial,26.0,216,Rainy Season,3012
20210774946,Centre,Cowpea,202107,Peaty,Tropical Savanna,27.5,249,Rainy Season,2180
20210775740,Centre,Onion,202107,Peaty,Tropical Savanna,27.5,117,Rainy Season,7967
20210776705,West,Chilli,202107,Silty,Tropical Savanna,27.5,216,Rainy Season,2132
20210776778,Littoral,Robusta coffee,202107,Peaty,Equatorial,26.0,261,Rainy Season,2498
20210777112,Littoral,Soya,202107,Loamy,Equatorial,26.0,198,Rainy Season,8504
20210778126,Centre,Onion,202107,Clay,Tropical Savanna,27.5,117,Rainy Season,4199
20210778861,Littoral,Tomatoes,202107,Peaty,Equatorial,26.0,112,Rainy Season,4323
20210779369,Littoral,Soya,202107,Saline,Equatorial,26.0,198,Rainy Season,7366
20210780376,West,Tomatoes,202107,Loamy,Tropical Savanna,27.5,112,Rainy Season,7617
20210780456,Southwest,Watermelon,202107,Saline,Equatorial,26.0,140,Rainy Season,3155
20210780853,Littoral,Mushroom,202107,Loamy,Equatorial,26.0,114,Rainy Season,8210
20210781819,West,Tomatoes,202107,Silty,Tropical Savanna,27.5,112,Rainy Season,3597
20210782295,Littoral,Taro,202107,Saline,Equatorial,26.0,98,Rainy Season,348
20210782555,Southwest,Rubber,202107,Saline,Equatorial,26.0,361,Rainy Season,9408
20210782691,Northwest,Sorghum,202107,Silty,Mountain,20.0,108,Rainy Season,2133
20210783018,South,Robusta coffee,202107,Clay,Equatorial,26.0,261,Rainy Season,1032
20210784413,West,Avocado,202107,Loamy,Tropical Savanna,27.5,269,Rainy Season,4339
20210784825,Centre,Potato,202107,Clay,Tropical Savanna,27.5,325,Rainy Season,4488
20210785133,Northwest,Yam,202107,Silty,Mountain,20.0,319,Rainy Season,9986
20210785193,Centre,Cassava,202107,Clay,Tropical Savanna,27.5,143,Rainy Season,6864
20210785444,Northwest,Yam,202107,Loamy,Mountain,20.0,319,Rainy Season,3663
20210786065,Littoral,Onion,202107,Peaty,Equatorial,26.0,117,Rainy Season,8624
20210786283,Littoral,garlic,202107,Saline,Equatorial,26.0,117,Rainy Season,3353
20210786363,West,Cocoa,202107,Silty,Tropical Savanna,27.5,344,Rainy Season,3300
20210787550,Littoral,Eggplant (garden eggs),202107,Peaty,Equatorial,26.0,144,Rainy Season,2281
20210787661,West,Yam,202107,Loamy,Tropical Savanna,27.5,319,Rainy Season,239
20210787750,West,Oil,202107,Loamy,Tropical Savanna,27.5,117,Rainy Season,832
20210788627,Southwest,Cassava,202107,Peaty,Equatorial,26.0,143,Rainy Season,5432
20210788771,South,Taro,202107,Peaty,Equatorial,26.0,98,Rainy Season,5498
20210789097,Littoral,Watermelon,202107,Peaty,Equatorial,26.0,140,Rainy Season,5188
20210789183,Southwest,Cocoa,202107,Peaty,Equatorial,26.0,344,Rainy Season,1771
20210789308,Littoral,Rubber,202107,Loamy,Equatorial,26.0,361,Rainy Season,6424
20210790297,Centre,Watermelon,202107,Peaty,Tropical Savanna,27.5,140,Rainy Season,1507
20210790359,West,Avocado,202107,Silty,Tropical Savanna,27.5,269,Rainy Season,1128
20210791006,Littoral,Onion,202107,Saline,Equatorial,26.0,117,Rainy Season,3617
20210791338,Southwest,Rubber,202107,Peaty,Equatorial,26.0,361,Rainy Season,5823
20210791644,South,Taro,202107,Clay,Equatorial,26.0,98,Rainy Season,8015
20210791774,Littoral,Tomatoes,202107,Saline,Equatorial,26.0,112,Rainy Season,7643
20210791778,Southwest,Robusta coffee,202107,Loamy,Equatorial,26.0,261,Rainy Season,2219
20210792514,Southwest,Robusta coffee,202107,Peaty,Equatorial,26.0,261,Rainy Season,6975
20210792875,West,Yam,202107,Silty,Tropical Savanna,27.5,319,Rainy Season,1721
20210792959,Southwest,Yam,202107,Peaty,Equatorial,26.0,319,Rainy Season,1367
20210793560,Littoral,Robusta coffee,202107,Loamy,Equatorial,26.0,261,Rainy Season,129
20210793726,Littoral,Soya,202107,Peaty,Equatorial,26.0,198,Rainy Season,100
20210793964,Centre,Maize,202107,Peaty,Tropical Savanna,27.5,117,Rainy Season,9933
20210794712,Littoral,garlic,202107,Peaty,Equatorial,26.0,117,Rainy Season,4298
20210795053,Littoral,Cassava,202107,Loamy,Equatorial,26.0,143,Rainy Season,2506
20210795314,East,Taro,202107,Clay,Equatorial,26.0,98,Rainy Season,8152
20210795770,Littoral,Sugar cane,202107,Loamy,Equatorial,26.0,160,Rainy Season,9634
20210796473,Littoral,Tomatoes,202107,Loamy,Equatorial,26.0,112,Rainy Season,8164
20210796581,Littoral,Coffee Arabica,202107,Loamy,Equatorial,26.0,202,Rainy Season,6607
20210796900,Littoral,Oil,202107,Saline,Equatorial,26.0,117,Rainy Season,983
20210797284,Southwest,Orange,202107,Peaty,Equatorial,26.0,106,Rainy Season,3587
20210797469,Southwest,Taro,202107,Loamy,Equatorial,26.0,98,Rainy Season,4541
20210797502,South,Oil,202107,Clay,Equatorial,26.0,117,Rainy Season,8984
20210797600,Littoral,Carrot,202107,Peaty,Equatorial,26.0,260,Rainy Season,3959
20210799992,Southwest,Avocado,202107,Saline,Equatorial,26.0,269,Rainy Season,690
20210800104,Southwest,Sweet potato,202108,Saline,Equatorial,26.0,93,Rainy Season,3651
20210800438,Southwest,Sweet potato,202108,Loamy,Equatorial,26.0,93,Rainy Season,9391
20210800791,North,Maize,202108,Sandy,Tropical Savanna,27.5,117,Rainy Season,2967
20210802694,Littoral,Cassava,202108,Loamy,Equatorial,26.0,143,Rainy Season,4129
20210803577,Littoral,Coffee Arabica,202108,Saline,Equatorial,26.0,202,Rainy Season,3621
20210804167,Littoral,Sugar cane,202108,Peaty,Equatorial,26.0,160,Rainy Season,2873
20210804305,North,Millet,202108,Sandy,Tropical Savanna,27.5,108,Rainy Season,7007
20210804698,Northwest,Sorghum,202108,Silty,Mountain,20.0,108,Rainy Season,4963
20210804749,South,Oil,202108,Clay,Equatorial,26.0,117,Rainy Season,2259
20210805042,Centre,Maize,202108,Clay,Tropical Savanna,27.5,117,Rainy Season,2644
20210806211,Centre,Cassava,202108,Clay,Tropical Savanna,27.5,143,Rainy Season,9179
20210806577,Littoral,garlic,202108,Loamy,Equatorial,26.0,117,Rainy Season,3746
20210807327,Southwest,Cowpea,202108,Saline,Equatorial,26.0,249,Rainy Season,3540
20210807839,Littoral,Eggplant (garden eggs),202108,Peaty,Equatorial,26.0,144,Rainy Season,8666
20210808003,Littoral,Oil,202108,Peaty,Equatorial,26.0,117,Rainy Season,8574
20210808065,Littoral,Taro,202108,Loamy,Equatorial,26.0,98,Rainy Season,3848
20210808167,Littoral,Macabo,202108,Loamy,Equatorial,26.0,98,Rainy Season,5681
20210808536,Centre,Onion,202108,Clay,Tropical Savanna,27.5,117,Rainy Season,9214
20210808728,Littoral,Orange,202108,Saline,Equatorial,26.0,106,Rainy Season,8732
20210808795,Southwest,Papaya,202108,Loamy,Equatorial,26.0,251,Rainy Season,4666
20210808999,Centre,Orange,202108,Peaty,Tropical Savanna,27.5,106,Rainy Season,2779
20210809124,Northwest,Yam,202108,Loamy,Mountain,20.0,319,Rainy Season,9012
20210809267,Littoral,Voandzou,202108,Loamy,Equatorial,26.0,153,Rainy Season,7620
20210809420,Southwest,Taro,202108,Peaty,Equatorial,26.0,98,Rainy Season,9315
20210809549,Littoral,Orange,202108,Peaty,Equatorial,26.0,106,Rainy Season,8463
20210810195,Southwest,Rubber,202108,Saline,Equatorial,26.0,361,Rainy Season,2134
20210810404,West,Tomatoes,202108,Silty,Tropical Savanna,27.5,112,Rainy Season,3989
20210813145,Southwest,Robusta coffee,202108,Saline,Equatorial,26.0,261,Rainy Season,9523
20210813500,Southwest,Voandzou,202108,Loamy,Equatorial,26.0,153,Rainy Season,6931
20210814140,Centre,Orange,202108,Clay,Tropical Savanna,27.5,106,Rainy Season,7434
20210814666,South,Cassava,202108,Peaty,Equatorial,26.0,143,Rainy Season,1981
20210814668,Northwest,Cowpea,202108,Silty,Mountain,20.0,249,Rainy Season,6680
20210815424,Littoral,Mango,202108,Peaty,Equatorial,26.0,340,Rainy Season,5732
20210815500,Littoral,Mango,202108,Saline,Equatorial,26.0,340,Rainy Season,7188
20210815900,Southwest,Yam,202108,Peaty,Equatorial,26.0,319,Rainy Season,6190
20210815915,Centre,Cabbage,202108,Peaty,Tropical Savanna,27.5,210,Rainy Season,9395
20210816002,Centre,Cowpea,202108,Peaty,Tropical Savanna,27.5,249,Rainy Season,1933
20210816021,South,Robusta coffee,202108,Peaty,Equatorial,26.0,261,Rainy Season,9562
20210816563,Centre,Sweet potato,202108,Peaty,Tropical Savanna,27.5,93,Rainy Season,5062
20210817973,Littoral,Sweet potato,202108,Peaty,Equatorial,26.0,93,Rainy Season,6427
20210818134,Southwest,Papaya,202108,Saline,Equatorial,26.0,251,Rainy Season,563
20210818284,Littoral,Pepper,202108,Loamy,Equatorial,26.0,250,Rainy Season,980
20210818362,Littoral,Tomatoes,202108,Loamy,Equatorial,26.0,112,Rainy Season,9346
20210818544,Southwest,Mango,202108,Saline,Equatorial,26.0,340,Rainy Season,3642
20210818618,Littoral,Mango,202108,Loamy,Equatorial,26.0,340,Rainy Season,1730
20210818969,Southwest,Cocoa,202108,Loamy,Equatorial,26.0,344,Rainy Season,1520
20210819363,Littoral,Voandzou,202108,Saline,Equatorial,26.0,153,Rainy Season,1689
