Production_ID,Region_Name,Climate_Name,Soil_Type,Crop_Name,Year,Season,Area_Harvested,Quantity,Yield
20220153251,Farnorth,Semi-Arid (Sahelian),Sandy,Sorghum,2022,Dry Season,70.000,6867,98.1000
20220476265,Farnorth,Semi-Arid (Sahelian),Sandy,Sorghum,2022,Dry Season,95.000,4709,49.5700
20220531780,Littoral,Equatorial,Loamy,Avocado,2022,Rainy Season,61.000,1660,27.2100
20220759175,Littoral,Equatorial,Loamy,Avocado,2022,Rainy Season,37.000,7530,203.5100
20220261922,Littoral,Equatorial,Loamy,Avocado,2022,Dry Season,75.000,7713,102.8400
20220134310,Littoral,Equatorial,Loamy,Avocado,2022,Dry Season,24.000,614,25.5800
20220472067,Littoral,Equatorial,Loamy,Avocado,2022,Dry Season,38.000,7036,185.1600
20221291142,Littoral,Equatorial,Loamy,Avocado,2022,Dry Season,35.000,4591,131.1700
20220879345,Littoral,Equatorial,Loamy,Avocado,2022,Rainy Season,85.000,4453,52.3900
20220906238,Littoral,Equatorial,Loamy,Avocado,2022,Rainy Season,30.000,1689,56.3000
20220327673,Littoral,Equatorial,Loamy,Avocado,2022,Dry Season,57.000,3566,62.5600
20221071868,Littoral,Equatorial,Loamy,Avocado,2022,Rainy Season,72.000,8741,121.4000
20221197658,Littoral,Equatorial,Loamy,Avocado,2022,Dry Season,31.000,1861,60.0300
20220673393,Littoral,Equatorial,Loamy,Avocado,2022,Rainy Season,80.000,8552,106.9000
20220428946,Littoral,Equatorial,Peaty,Avocado,2022,Dry Season,83.000,2772,33.4000
20220712241,Littoral,Equatorial,Peaty,Avocado,2022,Rainy Season,58.000,5017,86.5000
20220219871,Littoral,Equatorial,Peaty,Avocado,2022,Dry Season,52.000,7035,135.2900
20220138356,Littoral,Equatorial,Saline,Avocado,2022,Dry Season,94.000,3050,32.4500
20221108290,Littoral,Equatorial,Saline,Avocado,2022,Dry Season,58.000,2782,47.9700
20221264990,Littoral,Equatorial,Saline,Avocado,2022,Dry Season,98.000,3973,40.5400
20220869832,Littoral,Equatorial,Peaty,Avocado,2022,Rainy Season,45.000,4501,100.0200
20220942600,Littoral,Equatorial,Peaty,Avocado,2022,Rainy Season,70.000,3679,52.5600
20221047001,Littoral,Equatorial,Saline,Avocado,2022,Rainy Season,90.000,2475,27.5000
20220416706,Littoral,Equatorial,Saline,Avocado,2022,Dry Season,97.000,7204,74.2700
20220363615,Littoral,Equatorial,Saline,Avocado,2022,Dry Season,31.000,5047,162.8100
20220653149,Littoral,Equatorial,Peaty,Avocado,2022,Rainy Season,81.000,8541,105.4400
20220112501,Littoral,Equatorial,Peaty,Avocado,2022,Dry Season,58.000,6097,105.1200
20220595856,Littoral,Equatorial,Peaty,Avocado,2022,Rainy Season,85.000,6193,72.8600
20220263092,Littoral,Equatorial,Saline,Avocado,2022,Dry Season,68.000,8412,123.7100
20220394885,Littoral,Equatorial,Peaty,Avocado,2022,Dry Season,100.000,7244,72.4400
20221090083,Littoral,Equatorial,Peaty,Avocado,2022,Rainy Season,30.000,3712,123.7300
20221132238,Littoral,Equatorial,Peaty,Avocado,2022,Dry Season,22.000,4055,184.3200
20220800253,Littoral,Equatorial,Saline,Avocado,2022,Rainy Season,28.000,7994,285.5000
20220966502,Littoral,Equatorial,Saline,Avocado,2022,Rainy Season,93.000,2979,32.0300
20221250289,Littoral,Equatorial,Peaty,Avocado,2022,Dry Season,81.000,5926,73.1600
20220725671,Littoral,Equatorial,Saline,Avocado,2022,Rainy Season,80.000,8367,104.5900
20220668599,Littoral,Equatorial,Saline,Avocado,2022,Rainy Season,23.000,1203,52.3000
20220549896,Littoral,Equatorial,Saline,Avocado,2022,Rainy Season,78.000,7004,89.7900
20221054510,Littoral,Equatorial,Saline,Black nightshade,2022,Rainy Season,31.000,2251,72.6100
20220176748,Littoral,Equatorial,Peaty,Black nightshade,2022,Dry Season,35.000,7824,223.5400
20220770589,Littoral,Equatorial,Peaty,Black nightshade,2022,Rainy Season,55.000,3327,60.4900
20221271484,Littoral,Equatorial,Saline,Black nightshade,2022,Dry Season,26.000,7905,304.0400
20220379753,Littoral,Equatorial,Peaty,Black nightshade,2022,Dry Season,76.000,8241,108.4300
20220309250,Littoral,Equatorial,Saline,Black nightshade,2022,Dry Season,59.000,8433,142.9300
20220277253,Littoral,Equatorial,Peaty,Black nightshade,2022,Dry Season,72.000,5205,72.2900
20220229307,Littoral,Equatorial,Saline,Black nightshade,2022,Dry Season,27.000,6759,250.3300
20220476113,Littoral,Equatorial,Peaty,Black nightshade,2022,Dry Season,91.000,7955,87.4200
20220128362,Littoral,Equatorial,Saline,Black nightshade,2022,Dry Season,40.000,8572,214.3000
20221048137,Littoral,Equatorial,Peaty,Black nightshade,2022,Rainy Season,49.000,5507,112.3900
20220482956,Littoral,Equatorial,Saline,Black nightshade,2022,Dry Season,52.000,4357,83.7900
20221169525,Littoral,Equatorial,Peaty,Black nightshade,2022,Dry Season,22.000,6339,288.1400
20221221804,Littoral,Equatorial,Peaty,Black nightshade,2022,Dry Season,68.000,3021,44.4300
20220555073,Littoral,Equatorial,Peaty,Black nightshade,2022,Rainy Season,46.000,2652,57.6500
20220953218,Littoral,Equatorial,Peaty,Black nightshade,2022,Rainy Season,99.000,5036,50.8700
20220961110,Littoral,Equatorial,Saline,Black nightshade,2022,Rainy Season,25.000,6207,248.2800
20220846974,Littoral,Equatorial,Saline,Black nightshade,2022,Rainy Season,71.000,8123,114.4100
20220732863,Littoral,Equatorial,Saline,Black nightshade,2022,Rainy Season,61.000,5853,95.9500
20220626817,Littoral,Equatorial,Peaty,Black nightshade,2022,Rainy Season,90.000,6117,67.9700
20221138675,Littoral,Equatorial,Saline,Black nightshade,2022,Dry Season,82.000,2120,25.8500
20220625824,Littoral,Equatorial,Saline,Black nightshade,2022,Rainy Season,29.000,419,14.4500
20220817501,Littoral,Equatorial,Peaty,Black nightshade,2022,Rainy Season,79.000,8068,102.1300
20220533311,Littoral,Equatorial,Saline,Black nightshade,2022,Rainy Season,72.000,6318,87.7500
20220860711,Littoral,Equatorial,Loamy,Black nightshade,2022,Rainy Season,55.000,9743,177.1500
20220970086,Littoral,Equatorial,Loamy,Black nightshade,2022,Rainy Season,32.000,9400,293.7500
20220420928,Littoral,Equatorial,Loamy,Black nightshade,2022,Dry Season,91.000,3674,40.3700
20221144974,Littoral,Equatorial,Loamy,Black nightshade,2022,Dry Season,35.000,6430,183.7100
20221296415,Littoral,Equatorial,Loamy,Black nightshade,2022,Dry Season,58.000,3827,65.9800
20220237938,Littoral,Equatorial,Loamy,Black nightshade,2022,Dry Season,58.000,1719,29.6400
20221021152,Littoral,Equatorial,Loamy,Black nightshade,2022,Rainy Season,63.000,2920,46.3500
20220383340,Littoral,Equatorial,Loamy,Black nightshade,2022,Dry Season,64.000,3862,60.3400
20220580463,Littoral,Equatorial,Loamy,Black nightshade,2022,Rainy Season,95.000,6625,69.7400
20220665568,Littoral,Equatorial,Loamy,Black nightshade,2022,Rainy Season,89.000,6098,68.5200
20220747190,Littoral,Equatorial,Loamy,Black nightshade,2022,Rainy Season,39.000,8004,205.2300
20220129654,Littoral,Equatorial,Loamy,Black nightshade,2022,Dry Season,98.000,2512,25.6300
20220494181,Littoral,Equatorial,Loamy,Cabbage,2022,Dry Season,69.000,7359,106.6500
20220656505,Littoral,Equatorial,Loamy,Cabbage,2022,Rainy Season,100.000,2387,23.8700
20221153032,Littoral,Equatorial,Loamy,Cabbage,2022,Dry Season,56.000,8501,151.8000
20220394534,Littoral,Equatorial,Loamy,Cabbage,2022,Dry Season,58.000,2033,35.0500
20220953395,Littoral,Equatorial,Loamy,Cabbage,2022,Rainy Season,39.000,2257,57.8700
20221001565,Littoral,Equatorial,Loamy,Cabbage,2022,Rainy Season,33.000,8517,258.0900
20221257871,Littoral,Equatorial,Loamy,Cabbage,2022,Dry Season,64.000,9529,148.8900
20220218110,Littoral,Equatorial,Loamy,Cabbage,2022,Dry Season,68.000,2880,42.3500
20220755229,Littoral,Equatorial,Loamy,Cabbage,2022,Rainy Season,41.000,3517,85.7800
20220843298,Littoral,Equatorial,Loamy,Cabbage,2022,Rainy Season,56.000,9175,163.8400
20220189806,Littoral,Equatorial,Loamy,Cabbage,2022,Dry Season,95.000,3559,37.4600
20220574156,Littoral,Equatorial,Loamy,Cabbage,2022,Rainy Season,91.000,7798,85.6900
20220156512,Littoral,Equatorial,Peaty,Cabbage,2022,Dry Season,85.000,2138,25.1500
20220839911,Littoral,Equatorial,Peaty,Cabbage,2022,Rainy Season,39.000,9225,236.5400
20221204267,Littoral,Equatorial,Saline,Cabbage,2022,Dry Season,43.000,9581,222.8100
20220144891,Littoral,Equatorial,Saline,Cabbage,2022,Dry Season,50.000,4503,90.0600
20221096084,Littoral,Equatorial,Saline,Cabbage,2022,Rainy Season,58.000,8320,143.4500
20221197876,Littoral,Equatorial,Peaty,Cabbage,2022,Dry Season,66.000,8984,136.1200
20220355078,Littoral,Equatorial,Peaty,Cabbage,2022,Dry Season,72.000,352,4.8900
20220481313,Littoral,Equatorial,Peaty,Cabbage,2022,Dry Season,67.000,7364,109.9100
20221135216,Littoral,Equatorial,Saline,Cabbage,2022,Dry Season,63.000,1357,21.5400
20220212911,Littoral,Equatorial,Peaty,Cabbage,2022,Dry Season,31.000,8516,274.7100
20221280365,Littoral,Equatorial,Peaty,Cabbage,2022,Dry Season,93.000,1648,17.7200
20220948597,Littoral,Equatorial,Saline,Cabbage,2022,Rainy Season,70.000,4105,58.6400
20221066831,Littoral,Equatorial,Peaty,Cabbage,2022,Rainy Season,77.000,7226,93.8400
20220830179,Littoral,Equatorial,Saline,Cabbage,2022,Rainy Season,53.000,7735,145.9400
20220781378,Littoral,Equatorial,Saline,Cabbage,2022,Rainy Season,94.000,1264,13.4500
20220933161,Littoral,Equatorial,Peaty,Cabbage,2022,Rainy Season,95.000,189,1.9900
20220704318,Littoral,Equatorial,Peaty,Cabbage,2022,Rainy Season,97.000,9403,96.9400
20220690124,Littoral,Equatorial,Peaty,Cabbage,2022,Rainy Season,27.000,1069,39.5900
20220642040,Littoral,Equatorial,Saline,Cabbage,2022,Rainy Season,45.000,4952,110.0400
20220377293,Littoral,Equatorial,Saline,Cabbage,2022,Dry Season,40.000,9194,229.8500
20220526099,Littoral,Equatorial,Peaty,Cabbage,2022,Rainy Season,31.000,4234,136.5800
20220285854,Littoral,Equatorial,Saline,Cabbage,2022,Dry Season,66.000,2597,39.3500
20220532925,Littoral,Equatorial,Saline,Cabbage,2022,Rainy Season,91.000,2882,31.6700
20220496261,Littoral,Equatorial,Saline,Cabbage,2022,Dry Season,23.000,6644,288.8700
20220969758,Littoral,Equatorial,Saline,Carrot,2022,Rainy Season,30.000,1104,36.8000
20221272202,Littoral,Equatorial,Saline,Carrot,2022,Dry Season,37.000,9782,264.3800
20220435635,Littoral,Equatorial,Saline,Carrot,2022,Dry Season,92.000,5040,54.7800
20220194895,Littoral,Equatorial,Saline,Carrot,2022,Dry Season,71.000,3965,55.8500
20221256144,Littoral,Equatorial,Peaty,Carrot,2022,Dry Season,100.000,5975,59.7500
20220228912,Littoral,Equatorial,Peaty,Carrot,2022,Dry Season,63.000,1316,20.8900
20220113905,Littoral,Equatorial,Peaty,Carrot,2022,Dry Season,22.000,4441,201.8600
20220309655,Littoral,Equatorial,Peaty,Carrot,2022,Dry Season,79.000,8318,105.2900
20221158875,Littoral,Equatorial,Peaty,Carrot,2022,Dry Season,84.000,8698,103.5500
20220834639,Littoral,Equatorial,Saline,Carrot,2022,Rainy Season,69.000,9507,137.7800
20220779400,Littoral,Equatorial,Peaty,Carrot,2022,Rainy Season,54.000,3611,66.8700
20221072575,Littoral,Equatorial,Saline,Carrot,2022,Rainy Season,69.000,1374,19.9100
20220751439,Littoral,Equatorial,Saline,Carrot,2022,Rainy Season,100.000,8343,83.4300
20220882674,Littoral,Equatorial,Peaty,Carrot,2022,Rainy Season,46.000,4267,92.7600
20220973271,Littoral,Equatorial,Peaty,Carrot,2022,Rainy Season,71.000,2875,40.4900
20221054691,Littoral,Equatorial,Peaty,Carrot,2022,Rainy Season,47.000,3744,79.6600
20220296839,Littoral,Equatorial,Saline,Carrot,2022,Dry Season,86.000,9497,110.4300
20220641463,Littoral,Equatorial,Saline,Carrot,2022,Rainy Season,52.000,4221,81.1700
20220307566,Littoral,Equatorial,Saline,Carrot,2022,Dry Season,95.000,2600,27.3700
20220591334,Littoral,Equatorial,Saline,Carrot,2022,Rainy Season,86.000,8718,101.3700
20220464652,Littoral,Equatorial,Peaty,Carrot,2022,Dry Season,60.000,6827,113.7800
20220545317,Littoral,Equatorial,Peaty,Carrot,2022,Rainy Season,27.000,3278,121.4100
20221142140,Littoral,Equatorial,Saline,Carrot,2022,Dry Season,23.000,6514,283.2200
20220654148,Littoral,Equatorial,Peaty,Carrot,2022,Rainy Season,37.000,1785,48.2400
20220878943,Littoral,Equatorial,Loamy,Carrot,2022,Rainy Season,38.000,1408,37.0500
20220728671,Littoral,Equatorial,Loamy,Carrot,2022,Rainy Season,58.000,7729,133.2600
20221270727,Littoral,Equatorial,Loamy,Carrot,2022,Dry Season,96.000,2323,24.2000
20221098762,Littoral,Equatorial,Loamy,Carrot,2022,Rainy Season,94.000,1558,16.5700
20220638009,Littoral,Equatorial,Loamy,Carrot,2022,Rainy Season,91.000,5369,59.0000
20220544513,Littoral,Equatorial,Loamy,Carrot,2022,Rainy Season,97.000,4549,46.9000
20221148240,Littoral,Equatorial,Loamy,Carrot,2022,Dry Season,99.000,5307,53.6100
20220405549,Littoral,Equatorial,Loamy,Carrot,2022,Dry Season,49.000,2094,42.7300
20220364496,Littoral,Equatorial,Loamy,Carrot,2022,Dry Season,43.000,3765,87.5600
20220210319,Littoral,Equatorial,Loamy,Carrot,2022,Dry Season,87.000,6343,72.9100
20220925594,Littoral,Equatorial,Loamy,Carrot,2022,Rainy Season,76.000,7991,105.1400
20220140329,Littoral,Equatorial,Loamy,Carrot,2022,Dry Season,48.000,4213,87.7700
20220230610,Littoral,Equatorial,Loamy,Cassava,2022,Dry Season,68.000,383,5.6300
20220610423,Littoral,Equatorial,Loamy,Cassava,2022,Rainy Season,79.000,3754,47.5200
20220541026,Littoral,Equatorial,Loamy,Cassava,2022,Rainy Season,21.000,2143,102.0500
20220705850,Littoral,Equatorial,Loamy,Cassava,2022,Rainy Season,49.000,9051,184.7100
20221115621,Littoral,Equatorial,Loamy,Cassava,2022,Dry Season,76.000,4404,57.9500
20221234426,Littoral,Equatorial,Loamy,Cassava,2022,Dry Season,25.000,8780,351.2000
20220948387,Littoral,Equatorial,Loamy,Cassava,2022,Rainy Season,63.000,8885,141.0300
20220385473,Littoral,Equatorial,Loamy,Cassava,2022,Dry Season,68.000,2909,42.7800
20220455535,Littoral,Equatorial,Loamy,Cassava,2022,Dry Season,98.000,4612,47.0600
20221005737,Littoral,Equatorial,Loamy,Cassava,2022,Rainy Season,42.000,3745,89.1700
20220885206,Littoral,Equatorial,Loamy,Cassava,2022,Rainy Season,24.000,4032,168.0000
20220128730,Littoral,Equatorial,Loamy,Cassava,2022,Dry Season,47.000,4863,103.4700
20220459863,Littoral,Equatorial,Peaty,Cassava,2022,Dry Season,90.000,862,9.5800
20220348250,Littoral,Equatorial,Peaty,Cassava,2022,Dry Season,69.000,6042,87.5700
20220219743,Littoral,Equatorial,Saline,Cassava,2022,Dry Season,65.000,4043,62.2000
20220114198,Littoral,Equatorial,Peaty,Cassava,2022,Dry Season,84.000,8931,106.3200
20221288322,Littoral,Equatorial,Saline,Cassava,2022,Dry Season,49.000,6209,126.7100
20220608799,Littoral,Equatorial,Peaty,Cassava,2022,Rainy Season,87.000,6746,77.5400
20220161913,Littoral,Equatorial,Saline,Cassava,2022,Dry Season,24.000,5817,242.3800
20221175200,Littoral,Equatorial,Peaty,Cassava,2022,Dry Season,35.000,7452,212.9100
20220981590,Littoral,Equatorial,Saline,Cassava,2022,Rainy Season,30.000,4905,163.5000
20220202653,Littoral,Equatorial,Peaty,Cassava,2022,Dry Season,47.000,7713,164.1100
20220772895,Littoral,Equatorial,Peaty,Cassava,2022,Rainy Season,75.000,5528,73.7100
20220563815,Littoral,Equatorial,Peaty,Cassava,2022,Rainy Season,48.000,8735,181.9800
20221152325,Littoral,Equatorial,Saline,Cassava,2022,Dry Season,60.000,4262,71.0300
20220722881,Littoral,Equatorial,Saline,Cassava,2022,Rainy Season,63.000,6733,106.8700
20220373498,Littoral,Equatorial,Saline,Cassava,2022,Dry Season,48.000,4770,99.3800
20220617299,Littoral,Equatorial,Saline,Cassava,2022,Rainy Season,42.000,5378,128.0500
20221028097,Littoral,Equatorial,Saline,Cassava,2022,Rainy Season,61.000,1502,24.6200
20221036895,Littoral,Equatorial,Peaty,Cassava,2022,Rainy Season,49.000,3195,65.2000
20221295136,Littoral,Equatorial,Peaty,Cassava,2022,Dry Season,80.000,851,10.6400
20220880417,Littoral,Equatorial,Peaty,Cassava,2022,Rainy Season,24.000,6167,256.9600
20220519391,Littoral,Equatorial,Saline,Cassava,2022,Rainy Season,61.000,7437,121.9200
20220898586,Littoral,Equatorial,Saline,Cassava,2022,Rainy Season,80.000,3737,46.7100
20220496333,Littoral,Equatorial,Saline,Cassava,2022,Dry Season,46.000,6205,134.8900
20220980025,Littoral,Equatorial,Peaty,Cassava,2022,Rainy Season,42.000,9144,217.7100
20221145954,Littoral,Equatorial,Peaty,Chilli,2022,Dry Season,59.000,849,14.3900
20220254404,Littoral,Equatorial,Peaty,Chilli,2022,Dry Season,57.000,2961,51.9500
20220770955,Littoral,Equatorial,Peaty,Chilli,2022,Rainy Season,63.000,5430,86.1900
20220147370,Littoral,Equatorial,Peaty,Chilli,2022,Dry Season,84.000,4352,51.8100
20220406977,Littoral,Equatorial,Peaty,Chilli,2022,Dry Season,58.000,1778,30.6600
20220661928,Littoral,Equatorial,Peaty,Chilli,2022,Rainy Season,32.000,1607,50.2200
20220286310,Littoral,Equatorial,Saline,Chilli,2022,Dry Season,61.000,4020,65.9000
20221264734,Littoral,Equatorial,Peaty,Chilli,2022,Dry Season,76.000,3379,44.4600
20220851912,Littoral,Equatorial,Peaty,Chilli,2022,Rainy Season,60.000,9461,157.6800
20220423925,Littoral,Equatorial,Saline,Chilli,2022,Dry Season,80.000,4579,57.2400
20220936614,Littoral,Equatorial,Saline,Chilli,2022,Rainy Season,51.000,7891,154.7300
20220848035,Littoral,Equatorial,Saline,Chilli,2022,Rainy Season,70.000,3529,50.4100
20221250368,Littoral,Equatorial,Saline,Chilli,2022,Dry Season,35.000,6071,173.4600
20221018135,Littoral,Equatorial,Peaty,Chilli,2022,Rainy Season,58.000,7682,132.4500
20220965333,Littoral,Equatorial,Peaty,Chilli,2022,Rainy Season,68.000,1696,24.9400
20220135661,Littoral,Equatorial,Saline,Chilli,2022,Dry Season,47.000,8205,174.5700
20220581758,Littoral,Equatorial,Saline,Chilli,2022,Rainy Season,90.000,1340,14.8900
20220692683,Littoral,Equatorial,Saline,Chilli,2022,Rainy Season,77.000,9411,122.2200
20221012104,Littoral,Equatorial,Saline,Chilli,2022,Rainy Season,66.000,4030,61.0600
20220327519,Littoral,Equatorial,Saline,Chilli,2022,Dry Season,28.000,2736,97.7100
20221131278,Littoral,Equatorial,Saline,Chilli,2022,Dry Season,90.000,2975,33.0600
20220770223,Littoral,Equatorial,Saline,Chilli,2022,Rainy Season,70.000,2626,37.5100
20220357670,Littoral,Equatorial,Peaty,Chilli,2022,Dry Season,60.000,8803,146.7200
20220547312,Littoral,Equatorial,Peaty,Chilli,2022,Rainy Season,54.000,7641,141.5000
20220526258,Littoral,Equatorial,Loamy,Chilli,2022,Rainy Season,42.000,3625,86.3100
20220919920,Littoral,Equatorial,Loamy,Chilli,2022,Rainy Season,40.000,3162,79.0500
20221135874,Littoral,Equatorial,Loamy,Chilli,2022,Dry Season,32.000,6485,202.6600
20220613369,Littoral,Equatorial,Loamy,Chilli,2022,Rainy Season,32.000,4620,144.3800
20220795096,Littoral,Equatorial,Loamy,Chilli,2022,Rainy Season,79.000,7482,94.7100
20221212264,Littoral,Equatorial,Loamy,Chilli,2022,Dry Season,96.000,9109,94.8900
20220157037,Littoral,Equatorial,Loamy,Chilli,2022,Dry Season,100.000,9128,91.2800
20220239040,Littoral,Equatorial,Loamy,Chilli,2022,Dry Season,33.000,5409,163.9100
20220334559,Littoral,Equatorial,Loamy,Chilli,2022,Dry Season,92.000,7638,83.0200
20220416286,Littoral,Equatorial,Loamy,Chilli,2022,Dry Season,95.000,502,5.2800
20221028003,Littoral,Equatorial,Loamy,Chilli,2022,Rainy Season,36.000,2212,61.4400
20220889507,Littoral,Equatorial,Loamy,Chilli,2022,Rainy Season,34.000,7747,227.8500
20220764369,Littoral,Equatorial,Loamy,Cocoa,2022,Rainy Season,34.000,6269,184.3800
20220828319,Littoral,Equatorial,Loamy,Cocoa,2022,Rainy Season,99.000,6128,61.9000
20220533084,Littoral,Equatorial,Loamy,Cocoa,2022,Rainy Season,73.000,8523,116.7500
20221222076,Littoral,Equatorial,Loamy,Cocoa,2022,Dry Season,49.000,7661,156.3500
20220235773,Littoral,Equatorial,Loamy,Cocoa,2022,Dry Season,60.000,6850,114.1700
20220980663,Littoral,Equatorial,Loamy,Cocoa,2022,Rainy Season,63.000,4907,77.8900
20220473153,Littoral,Equatorial,Loamy,Cocoa,2022,Dry Season,40.000,4430,110.7500
20221183412,Littoral,Equatorial,Loamy,Cocoa,2022,Dry Season,48.000,2574,53.6200
20220600549,Littoral,Equatorial,Loamy,Cocoa,2022,Rainy Season,71.000,1801,25.3700
20220156991,Littoral,Equatorial,Loamy,Cocoa,2022,Dry Season,67.000,278,4.1500
20221003549,Littoral,Equatorial,Loamy,Cocoa,2022,Rainy Season,43.000,4883,113.5600
20220369462,Littoral,Equatorial,Loamy,Cocoa,2022,Dry Season,33.000,7305,221.3600
20220781118,Littoral,Equatorial,Saline,Cocoa,2022,Rainy Season,66.000,278,4.2100
20220710486,Littoral,Equatorial,Peaty,Cocoa,2022,Rainy Season,55.000,4194,76.2500
20220255924,Littoral,Equatorial,Peaty,Cocoa,2022,Dry Season,87.000,2893,33.2500
20221232302,Littoral,Equatorial,Peaty,Cocoa,2022,Dry Season,82.000,3873,47.2300
20220325501,Littoral,Equatorial,Peaty,Cocoa,2022,Dry Season,64.000,5017,78.3900
20220924119,Littoral,Equatorial,Peaty,Cocoa,2022,Rainy Season,77.000,3615,46.9500
20220460571,Littoral,Equatorial,Peaty,Cocoa,2022,Dry Season,30.000,6892,229.7300
20221088889,Littoral,Equatorial,Peaty,Cocoa,2022,Rainy Season,84.000,5307,63.1800
20221174176,Littoral,Equatorial,Saline,Cocoa,2022,Dry Season,84.000,486,5.7900
20220520302,Littoral,Equatorial,Peaty,Cocoa,2022,Rainy Season,67.000,2696,40.2400
20221113322,Littoral,Equatorial,Peaty,Cocoa,2022,Dry Season,34.000,2275,66.9100
20220355749,Littoral,Equatorial,Saline,Cocoa,2022,Dry Season,65.000,3043,46.8200
20220602180,Littoral,Equatorial,Saline,Cocoa,2022,Rainy Season,43.000,5582,129.8100
20220935150,Littoral,Equatorial,Saline,Cocoa,2022,Rainy Season,62.000,5192,83.7400
20220213286,Littoral,Equatorial,Saline,Cocoa,2022,Dry Season,47.000,2467,52.4900
20221085519,Littoral,Equatorial,Saline,Cocoa,2022,Rainy Season,62.000,2901,46.7900
20220183003,Littoral,Equatorial,Saline,Cocoa,2022,Dry Season,59.000,3210,54.4100
20220677799,Littoral,Equatorial,Peaty,Cocoa,2022,Rainy Season,41.000,5775,140.8500
20220532911,Littoral,Equatorial,Saline,Cocoa,2022,Rainy Season,100.000,7988,79.8800
20221294604,Littoral,Equatorial,Saline,Cocoa,2022,Dry Season,36.000,3644,101.2200
20220806867,Littoral,Equatorial,Saline,Cocoa,2022,Rainy Season,98.000,6586,67.2000
20220846247,Littoral,Equatorial,Peaty,Cocoa,2022,Rainy Season,96.000,8256,86.0000
20220123011,Littoral,Equatorial,Peaty,Cocoa,2022,Dry Season,25.000,127,5.0800
20220453433,Littoral,Equatorial,Saline,Cocoa,2022,Dry Season,39.000,4145,106.2800
20221281268,Littoral,Equatorial,Saline,Coffee Arabica,2022,Dry Season,97.000,8313,85.7000
20220968416,Littoral,Equatorial,Peaty,Coffee Arabica,2022,Rainy Season,86.000,2935,34.1300
20220441890,Littoral,Equatorial,Saline,Coffee Arabica,2022,Dry Season,98.000,5638,57.5300
20220603970,Littoral,Equatorial,Peaty,Coffee Arabica,2022,Rainy Season,65.000,8857,136.2600
20221088165,Littoral,Equatorial,Peaty,Coffee Arabica,2022,Rainy Season,27.000,8737,323.5900
20220826586,Littoral,Equatorial,Peaty,Coffee Arabica,2022,Rainy Season,57.000,4741,83.1800
20220168431,Littoral,Equatorial,Saline,Coffee Arabica,2022,Dry Season,32.000,1297,40.5300
20220963182,Littoral,Equatorial,Saline,Coffee Arabica,2022,Rainy Season,52.000,1747,33.6000
20220511715,Littoral,Equatorial,Peaty,Coffee Arabica,2022,Rainy Season,62.000,7840,126.4500
20220776907,Littoral,Equatorial,Saline,Coffee Arabica,2022,Rainy Season,55.000,5973,108.6000
20220824992,Littoral,Equatorial,Saline,Coffee Arabica,2022,Rainy Season,36.000,5728,159.1100
20220271742,Littoral,Equatorial,Peaty,Coffee Arabica,2022,Dry Season,21.000,5229,249.0000
20221102029,Littoral,Equatorial,Peaty,Coffee Arabica,2022,Dry Season,60.000,8196,136.6000
20221052994,Littoral,Equatorial,Saline,Coffee Arabica,2022,Rainy Season,83.000,5760,69.4000
20220722671,Littoral,Equatorial,Peaty,Coffee Arabica,2022,Rainy Season,39.000,6171,158.2300
20220335650,Littoral,Equatorial,Saline,Coffee Arabica,2022,Dry Season,37.000,6183,167.1100
20220649495,Littoral,Equatorial,Saline,Coffee Arabica,2022,Rainy Season,74.000,8054,108.8400
20220120804,Littoral,Equatorial,Peaty,Coffee Arabica,2022,Dry Season,33.000,7606,230.4800
20221117032,Littoral,Equatorial,Saline,Coffee Arabica,2022,Dry Season,44.000,5254,119.4100
20220522607,Littoral,Equatorial,Saline,Coffee Arabica,2022,Rainy Season,66.000,8239,124.8300
20220445382,Littoral,Equatorial,Peaty,Coffee Arabica,2022,Dry Season,89.000,4941,55.5200
20221292098,Littoral,Equatorial,Peaty,Coffee Arabica,2022,Dry Season,83.000,8474,102.1000
20220307344,Littoral,Equatorial,Peaty,Coffee Arabica,2022,Dry Season,85.000,7607,89.4900
20220213807,Littoral,Equatorial,Saline,Coffee Arabica,2022,Dry Season,51.000,6008,117.8000
20220360101,Littoral,Equatorial,Loamy,Coffee Arabica,2022,Dry Season,49.000,9262,189.0200
20220412173,Littoral,Equatorial,Loamy,Coffee Arabica,2022,Dry Season,88.000,9662,109.8000
20221203770,Littoral,Equatorial,Loamy,Coffee Arabica,2022,Dry Season,95.000,4560,48.0000
20220732572,Littoral,Equatorial,Loamy,Coffee Arabica,2022,Rainy Season,64.000,3061,47.8300
20220291236,Littoral,Equatorial,Loamy,Coffee Arabica,2022,Dry Season,66.000,1270,19.2400
20221059563,Littoral,Equatorial,Loamy,Coffee Arabica,2022,Rainy Season,50.000,2589,51.7800
20221160031,Littoral,Equatorial,Loamy,Coffee Arabica,2022,Dry Season,20.000,2219,110.9500
20220605150,Littoral,Equatorial,Loamy,Coffee Arabica,2022,Rainy Season,27.000,1430,52.9600
20220128240,Littoral,Equatorial,Loamy,Coffee Arabica,2022,Dry Season,91.000,6630,72.8600
20220944212,Littoral,Equatorial,Loamy,Coffee Arabica,2022,Rainy Season,99.000,892,9.0100
20220591714,Littoral,Equatorial,Loamy,Coffee Arabica,2022,Rainy Season,69.000,3077,44.5900
