Production_ID,Region_Name,Crop_Name,Year,Month,Season,Area_Harvested,Quantity,Yield
20220247673,Southwest,Robusta coffee,2022,2,Dry Season,84.000,9837,117.1100
20220250548,Southwest,Paddy rice,2022,2,Dry Season,27.000,9957,368.7800
20220270057,Southwest,Papaya,2022,2,Dry Season,34.000,9962,293.0000
20220272328,Southwest,Cassava,2022,2,Dry Season,53.000,3359,63.3800
20220279363,Southwest,Orange,2022,2,Dry Season,26.000,4127,158.7300
20220280478,Southwest,Cowpea,2022,2,Dry Season,54.000,7046,130.4800
20220285604,Southwest,Rubber,2022,2,Dry Season,79.000,3683,46.6200
20220287953,Southwest,Avocado,2022,2,Dry Season,51.000,5317,104.2500
20220288172,Southwest,Macabo,2022,2,Dry Season,46.000,4006,87.0900
20220288743,Southwest,Mango,2022,2,Dry Season,99.000,9027,91.1800
20220290981,Southwest,Yam,2022,2,Dry Season,86.000,5099,59.2900
20220201165,Littoral,Voandzou,2022,2,Dry Season,90.000,5641,62.6800
20220202960,Littoral,Taro,2022,2,Dry Season,27.000,6322,234.1500
20220203868,Littoral,Mango,2022,2,Dry Season,22.000,1192,54.1800
20220208067,Littoral,Orange,2022,2,Dry Season,38.000,1955,51.4500
20220212598,Littoral,Paddy rice,2022,2,Dry Season,33.000,9582,290.3600
20220213286,Littoral,Cocoa,2022,2,Dry Season,47.000,2467,52.4900
20220213807,Littoral,Coffee Arabica,2022,2,Dry Season,51.000,6008,117.8000
20220218643,Littoral,Sweet potato,2022,2,Dry Season,65.000,1061,16.3200
20220219743,Littoral,Cassava,2022,2,Dry Season,65.000,4043,62.2000
20220227337,Littoral,garlic,2022,2,Dry Season,29.000,5603,193.2100
20220229307,Littoral,Black nightshade,2022,2,Dry Season,27.000,6759,250.3300
20220233847,Littoral,Macabo,2022,2,Dry Season,68.000,3611,53.1000
20220234701,Littoral,Mushroom,2022,2,Dry Season,70.000,9681,138.3000
20220237858,Littoral,Watermelon,2022,2,Dry Season,93.000,2571,27.6500
20220239327,Littoral,Oil,2022,2,Dry Season,88.000,9335,106.0800
20220244962,Littoral,Papaya,2022,2,Dry Season,58.000,2117,36.5000
20220246600,Littoral,Pepper,2022,2,Dry Season,61.000,3529,57.8500
20220246835,Littoral,Sugar cane,2022,2,Dry Season,32.000,7066,220.8100
20220247269,Littoral,Eggplant (garden eggs),2022,2,Dry Season,68.000,3060,45.0000
20220260922,Littoral,Tomatoes,2022,2,Dry Season,21.000,4265,203.1000
20220263092,Littoral,Avocado,2022,2,Dry Season,68.000,8412,123.7100
20220273353,Littoral,Robusta coffee,2022,2,Dry Season,44.000,3884,88.2700
20220282454,Littoral,Rubber,2022,2,Dry Season,89.000,2546,28.6100
20220285854,Littoral,Cabbage,2022,2,Dry Season,66.000,2597,39.3500
20220286310,Littoral,Chilli,2022,2,Dry Season,61.000,4020,65.9000
20220288204,Littoral,Soya,2022,2,Dry Season,74.000,6509,87.9600
20220290505,Littoral,Onion,2022,2,Dry Season,24.000,4367,181.9600
20220296839,Littoral,Carrot,2022,2,Dry Season,86.000,9497,110.4300
20220219806,North,Millet,2022,2,Dry Season,47.000,265,5.6400
20220237286,North,Sesame,2022,2,Dry Season,93.000,122,1.3100
20220251328,North,Maize,2022,2,Dry Season,86.000,2861,33.2700
20220269146,North,Cowpea,2022,2,Dry Season,85.000,9281,109.1900
20220201084,West,Cocoa,2022,2,Dry Season,92.000,1260,13.7000
20220210439,West,Maize,2022,2,Dry Season,39.000,4336,111.1800
20220235875,West,Avocado,2022,2,Dry Season,93.000,9269,99.6700
20220239771,West,Yam,2022,2,Dry Season,74.000,1473,19.9100
20220263995,West,Oil,2022,2,Dry Season,85.000,7485,88.0600
20220295608,West,Tomatoes,2022,2,Dry Season,37.000,8683,234.6800
20220299929,West,Chilli,2022,2,Dry Season,43.000,3621,84.2100
20220202858,Centre,Mushroom,2022,2,Dry Season,61.000,2464,40.3900
20220215357,Centre,Orange,2022,2,Dry Season,47.000,5279,112.3200
20220215714,Centre,Papaya,2022,2,Dry Season,41.000,8416,205.2700
20220215821,Centre,Onion,2022,2,Dry Season,59.000,5472,92.7500
20220227334,Centre,Carrot,2022,2,Dry Season,26.000,1999,76.8800
20220235809,Centre,Pepper,2022,2,Dry Season,58.000,7749,133.6000
20220243717,Centre,Chilli,2022,2,Dry Season,32.000,5143,160.7200
20220254668,Centre,garlic,2022,2,Dry Season,26.000,8094,311.3100
20220256923,Centre,Tomatoes,2022,2,Dry Season,58.000,5842,100.7200
20220260407,Centre,Watermelon,2022,2,Dry Season,95.000,6650,70.0000
20220262500,Centre,Sweet potato,2022,2,Dry Season,43.000,5023,116.8100
20220269952,Centre,Maize,2022,2,Dry Season,96.000,7531,78.4500
20220269979,Centre,Eggplant (garden eggs),2022,2,Dry Season,30.000,697,23.2300
20220277271,Centre,Black nightshade,2022,2,Dry Season,63.000,1406,22.3200
20220284184,Centre,Potato,2022,2,Dry Season,98.000,3421,34.9100
20220286948,Centre,Cabbage,2022,2,Dry Season,27.000,2486,92.0700
20220294083,Centre,Cassava,2022,2,Dry Season,94.000,1030,10.9600
20220295714,Centre,Cowpea,2022,2,Dry Season,29.000,9621,331.7600
20220201954,Centre,Eggplant (garden eggs),2022,2,Dry Season,21.000,9026,429.8100
20220202876,Centre,Carrot,2022,2,Dry Season,99.000,9239,93.3200
20220212038,Centre,Orange,2022,2,Dry Season,82.000,8296,101.1700
20220215924,Centre,Tomatoes,2022,2,Dry Season,63.000,5760,91.4300
20220219514,Centre,Sweet potato,2022,2,Dry Season,95.000,7440,78.3200
20220228179,Centre,Pepper,2022,2,Dry Season,70.000,5294,75.6300
20220236368,Centre,Papaya,2022,2,Dry Season,43.000,1975,45.9300
20220243325,Centre,Cowpea,2022,2,Dry Season,34.000,4235,124.5600
20220257710,Centre,garlic,2022,2,Dry Season,98.000,3074,31.3700
20220262473,Centre,Onion,2022,2,Dry Season,70.000,3004,42.9100
20220266223,Centre,Watermelon,2022,2,Dry Season,57.000,5271,92.4700
20220271699,Centre,Cassava,2022,2,Dry Season,47.000,4058,86.3400
20220272716,Centre,Cabbage,2022,2,Dry Season,35.000,4544,129.8300
20220274834,Centre,Mushroom,2022,2,Dry Season,23.000,2142,93.1300
20220278058,Centre,Potato,2022,2,Dry Season,57.000,9026,158.3500
20220279651,Centre,Maize,2022,2,Dry Season,67.000,3048,45.4900
20220281312,Centre,Black nightshade,2022,2,Dry Season,78.000,6692,85.7900
20220298163,Centre,Chilli,2022,2,Dry Season,84.000,3139,37.3700
20220211785,West,Tomatoes,2022,2,Dry Season,87.000,6916,79.4900
20220214030,West,Maize,2022,2,Dry Season,67.000,7103,106.0100
20220226046,West,Oil,2022,2,Dry Season,31.000,5004,161.4200
20220239553,West,Cocoa,2022,2,Dry Season,72.000,5917,82.1800
20220251260,West,Yam,2022,2,Dry Season,45.000,4284,95.2000
20220262632,West,Chilli,2022,2,Dry Season,67.000,1456,21.7300
20220272150,West,Avocado,2022,2,Dry Season,94.000,4158,44.2300
20220225169,Farnorth,Millet,2022,2,Dry Season,41.000,7500,182.9300
20220246501,Farnorth,Sorghum,2022,2,Dry Season,27.000,3296,122.0700
20220244595,Adamawa,Sesame,2022,2,Dry Season,53.000,6743,127.2300
20220247101,Adamawa,Maize,2022,2,Dry Season,85.000,225,2.6500
20220267229,Adamawa,Sorghum,2022,2,Dry Season,48.000,614,12.7900
20220270230,Adamawa,Millet,2022,2,Dry Season,89.000,2853,32.0600
20220240163,Northwest,Cowpea,2022,2,Dry Season,54.000,6279,116.2800
20220247299,Northwest,Potato,2022,2,Dry Season,81.000,8941,110.3800
20220251287,Northwest,Sorghum,2022,2,Dry Season,37.000,1402,37.8900
20220277117,Northwest,Yam,2022,2,Dry Season,58.000,4228,72.9000
20220240710,Northwest,Potato,2022,2,Dry Season,47.000,5845,124.3600
20220265481,Northwest,Yam,2022,2,Dry Season,22.000,1658,75.3600
20220274507,Northwest,Sorghum,2022,2,Dry Season,45.000,9581,212.9100
20220279319,Northwest,Cowpea,2022,2,Dry Season,21.000,2421,115.2900
20220200042,Southwest,Yam,2022,2,Dry Season,68.000,8709,128.0700
20220203473,Southwest,Orange,2022,2,Dry Season,49.000,2453,50.0600
20220217327,Southwest,Paddy rice,2022,2,Dry Season,68.000,2652,39.0000
20220219167,Southwest,Taro,2022,2,Dry Season,87.000,6183,71.0700
20220222486,Southwest,Macabo,2022,2,Dry Season,64.000,3580,55.9400
20220229263,Southwest,Rubber,2022,2,Dry Season,36.000,629,17.4700
20220231011,Southwest,Watermelon,2022,2,Dry Season,28.000,2839,101.3900
20220237406,Southwest,Cowpea,2022,2,Dry Season,94.000,5270,56.0600
20220259775,Southwest,Cassava,2022,2,Dry Season,36.000,3259,90.5300
20220270628,Southwest,Voandzou,2022,2,Dry Season,77.000,8378,108.8100
20220274717,Southwest,Robusta coffee,2022,2,Dry Season,44.000,7624,173.2700
20220277057,Southwest,Avocado,2022,2,Dry Season,52.000,3128,60.1500
20220282148,Southwest,Sweet potato,2022,2,Dry Season,25.000,8980,359.2000
20220290126,Southwest,Cocoa,2022,2,Dry Season,94.000,8801,93.6300
20220294530,Southwest,Papaya,2022,2,Dry Season,44.000,4113,93.4800
20220296691,Southwest,Mango,2022,2,Dry Season,98.000,9308,94.9800
20220201063,Littoral,Sweet potato,2022,2,Dry Season,95.000,130,1.3700
20220205309,Littoral,Paddy rice,2022,2,Dry Season,68.000,8281,121.7800
20220209826,Littoral,Eggplant (garden eggs),2022,2,Dry Season,32.000,8270,258.4400
20220210319,Littoral,Carrot,2022,2,Dry Season,87.000,6343,72.9100
20220213435,Littoral,Sugar cane,2022,2,Dry Season,97.000,5199,53.6000
20220215599,Littoral,Rubber,2022,2,Dry Season,23.000,3083,134.0400
20220216757,Littoral,Tomatoes,2022,2,Dry Season,49.000,9643,196.8000
20220218110,Littoral,Cabbage,2022,2,Dry Season,68.000,2880,42.3500
20220219983,Littoral,Taro,2022,2,Dry Season,53.000,8564,161.5800
20220228626,Littoral,Pepper,2022,2,Dry Season,80.000,5027,62.8400
20220230610,Littoral,Cassava,2022,2,Dry Season,68.000,383,5.6300
20220235773,Littoral,Cocoa,2022,2,Dry Season,60.000,6850,114.1700
20220237938,Littoral,Black nightshade,2022,2,Dry Season,58.000,1719,29.6400
20220239040,Littoral,Chilli,2022,2,Dry Season,33.000,5409,163.9100
20220241756,Littoral,Robusta coffee,2022,2,Dry Season,47.000,5091,108.3200
20220248635,Littoral,Mushroom,2022,2,Dry Season,94.000,1302,13.8500
20220258853,Littoral,Watermelon,2022,2,Dry Season,55.000,6853,124.6000
20220260565,Littoral,Onion,2022,2,Dry Season,50.000,989,19.7800
20220261922,Littoral,Avocado,2022,2,Dry Season,75.000,7713,102.8400
20220264177,Littoral,Macabo,2022,2,Dry Season,42.000,4817,114.6900
20220267832,Littoral,Orange,2022,2,Dry Season,26.000,302,11.6200
20220274041,Littoral,Papaya,2022,2,Dry Season,72.000,9469,131.5100
20220288368,Littoral,Mango,2022,2,Dry Season,80.000,4815,60.1900
20220288729,Littoral,garlic,2022,2,Dry Season,92.000,3418,37.1500
20220291236,Littoral,Coffee Arabica,2022,2,Dry Season,66.000,1270,19.2400
20220291906,Littoral,Voandzou,2022,2,Dry Season,32.000,7936,248.0000
20220292336,Littoral,Oil,2022,2,Dry Season,56.000,6313,112.7300
20220296011,Littoral,Soya,2022,2,Dry Season,21.000,2544,121.1400
20220302057,Southwest,Robusta coffee,2022,3,Dry Season,94.000,3343,35.5600
20220311920,Southwest,Mango,2022,3,Dry Season,34.000,6206,182.5300
20220312864,Southwest,Cassava,2022,3,Dry Season,84.000,2914,34.6900
20220318739,Southwest,Sweet potato,2022,3,Dry Season,67.000,148,2.2100
20220332681,Southwest,Yam,2022,3,Dry Season,84.000,6194,73.7400
20220333045,Southwest,Watermelon,2022,3,Dry Season,87.000,3708,42.6200
20220341461,Southwest,Taro,2022,3,Dry Season,80.000,4195,52.4400
20220345502,Southwest,Cowpea,2022,3,Dry Season,31.000,7177,231.5200
20220372933,Southwest,Macabo,2022,3,Dry Season,95.000,1599,16.8300
20220375419,Southwest,Voandzou,2022,3,Dry Season,25.000,8519,340.7600
20220376150,Southwest,Avocado,2022,3,Dry Season,37.000,7485,202.3000
20220378693,Southwest,Rubber,2022,3,Dry Season,94.000,4129,43.9300
20220378748,Southwest,Cocoa,2022,3,Dry Season,33.000,478,14.4800
20220382701,Southwest,Papaya,2022,3,Dry Season,35.000,729,20.8300
20220386336,Southwest,Orange,2022,3,Dry Season,28.000,6378,227.7900
20220393475,Southwest,Paddy rice,2022,3,Dry Season,61.000,6799,111.4600
20220307639,Littoral,Paddy rice,2022,3,Dry Season,77.000,1498,19.4500
20220311130,Littoral,Soya,2022,3,Dry Season,83.000,2017,24.3000
20220312967,Littoral,Sugar cane,2022,3,Dry Season,25.000,8888,355.5200
20220316762,Littoral,Tomatoes,2022,3,Dry Season,74.000,7125,96.2800
20220320158,Littoral,Macabo,2022,3,Dry Season,56.000,5009,89.4500
20220320676,Littoral,Rubber,2022,3,Dry Season,22.000,8660,393.6400
20220321122,Littoral,Oil,2022,3,Dry Season,62.000,8520,137.4200
20220324665,Littoral,Voandzou,2022,3,Dry Season,36.000,9024,250.6700
20220327673,Littoral,Avocado,2022,3,Dry Season,57.000,3566,62.5600
20220330547,Littoral,Orange,2022,3,Dry Season,28.000,4052,144.7100
20220330646,Littoral,Robusta coffee,2022,3,Dry Season,95.000,2588,27.2400
20220334559,Littoral,Chilli,2022,3,Dry Season,92.000,7638,83.0200
20220334595,Littoral,Eggplant (garden eggs),2022,3,Dry Season,94.000,3979,42.3300
20220338614,Littoral,Mango,2022,3,Dry Season,42.000,7530,179.2900
20220346145,Littoral,Onion,2022,3,Dry Season,46.000,6144,133.5700
20220346288,Littoral,garlic,2022,3,Dry Season,58.000,8346,143.9000
20220347468,Littoral,Sweet potato,2022,3,Dry Season,71.000,5084,71.6100
20220349162,Littoral,Papaya,2022,3,Dry Season,32.000,3366,105.1900
20220360101,Littoral,Coffee Arabica,2022,3,Dry Season,49.000,9262,189.0200
20220364496,Littoral,Carrot,2022,3,Dry Season,43.000,3765,87.5600
20220369462,Littoral,Cocoa,2022,3,Dry Season,33.000,7305,221.3600
20220371295,Littoral,Mushroom,2022,3,Dry Season,31.000,2832,91.3500
20220378353,Littoral,Taro,2022,3,Dry Season,74.000,5642,76.2400
20220383340,Littoral,Black nightshade,2022,3,Dry Season,64.000,3862,60.3400
20220385473,Littoral,Cassava,2022,3,Dry Season,68.000,2909,42.7800
20220388889,Littoral,Pepper,2022,3,Dry Season,84.000,8820,105.0000
20220394534,Littoral,Cabbage,2022,3,Dry Season,58.000,2033,35.0500
20220398854,Littoral,Watermelon,2022,3,Dry Season,22.000,1210,55.0000
20220300872,South,Taro,2022,3,Dry Season,23.000,1922,83.5700
20220307909,South,Robusta coffee,2022,3,Dry Season,42.000,5411,128.8300
20220349133,South,Cassava,2022,3,Dry Season,93.000,438,4.7100
20220358127,South,Oil,2022,3,Dry Season,40.000,8784,219.6000
20220378149,South,Cocoa,2022,3,Dry Season,57.000,6082,106.7000
20220303551,East,Oil,2022,3,Dry Season,35.000,7572,216.3400
20220307112,East,Taro,2022,3,Dry Season,32.000,3504,109.5000
20220325003,East,Robusta coffee,2022,3,Dry Season,65.000,6796,104.5500
20220326208,East,Cocoa,2022,3,Dry Season,98.000,5758,58.7600
20220366273,East,Cassava,2022,3,Dry Season,89.000,7746,87.0300
20220307344,Littoral,Coffee Arabica,2022,3,Dry Season,85.000,7607,89.4900
20220309655,Littoral,Carrot,2022,3,Dry Season,79.000,8318,105.2900
20220310739,Littoral,Sweet potato,2022,3,Dry Season,68.000,5277,77.6000
20220315884,Littoral,Voandzou,2022,3,Dry Season,68.000,6434,94.6200
20220318464,Littoral,Papaya,2022,3,Dry Season,73.000,8488,116.2700
20220319444,Littoral,Macabo,2022,3,Dry Season,43.000,6174,143.5800
20220322780,Littoral,Tomatoes,2022,3,Dry Season,93.000,2810,30.2200
20220325501,Littoral,Cocoa,2022,3,Dry Season,64.000,5017,78.3900
20220326064,Littoral,Paddy rice,2022,3,Dry Season,79.000,2338,29.5900
20220329731,Littoral,Watermelon,2022,3,Dry Season,54.000,7101,131.5000
20220331092,Littoral,garlic,2022,3,Dry Season,78.000,2849,36.5300
20220331776,Littoral,Pepper,2022,3,Dry Season,94.000,4929,52.4400
20220338162,Littoral,Onion,2022,3,Dry Season,35.000,5844,166.9700
20220338910,Littoral,Orange,2022,3,Dry Season,35.000,710,20.2900
20220344955,Littoral,Oil,2022,3,Dry Season,68.000,7208,106.0000
20220345321,Littoral,Taro,2022,3,Dry Season,79.000,1381,17.4800
20220348250,Littoral,Cassava,2022,3,Dry Season,69.000,6042,87.5700
20220354740,Littoral,Rubber,2022,3,Dry Season,60.000,5751,95.8500
20220355078,Littoral,Cabbage,2022,3,Dry Season,72.000,352,4.8900
20220357670,Littoral,Chilli,2022,3,Dry Season,60.000,8803,146.7200
20220359182,Littoral,Soya,2022,3,Dry Season,29.000,1037,35.7600
20220364875,Littoral,Mango,2022,3,Dry Season,99.000,9234,93.2700
20220370043,Littoral,Mushroom,2022,3,Dry Season,98.000,7232,73.8000
20220379030,Littoral,Sugar cane,2022,3,Dry Season,55.000,8277,150.4900
20220379753,Littoral,Black nightshade,2022,3,Dry Season,76.000,8241,108.4300
20220393305,Littoral,Robusta coffee,2022,3,Dry Season,78.000,9760,125.1300
20220394885,Littoral,Avocado,2022,3,Dry Season,100.000,7244,72.4400
20220398078,Littoral,Eggplant (garden eggs),2022,3,Dry Season,49.000,6426,131.1400
20220310690,Southwest,Avocado,2022,3,Dry Season,52.000,2585,49.7100
20220321225,Southwest,Cassava,2022,3,Dry Season,43.000,8002,186.0900
20220322866,Southwest,Mango,2022,3,Dry Season,99.000,4901,49.5100
20220323101,Southwest,Sweet potato,2022,3,Dry Season,79.000,101,1.2800
20220326091,Southwest,Cowpea,2022,3,Dry Season,47.000,1095,23.3000
20220326545,Southwest,Cocoa,2022,3,Dry Season,97.000,8051,83.0000
20220329359,Southwest,Papaya,2022,3,Dry Season,28.000,2531,90.3900
20220332043,Southwest,Paddy rice,2022,3,Dry Season,96.000,8416,87.6700
20220336947,Southwest,Macabo,2022,3,Dry Season,37.000,3061,82.7300
20220337207,Southwest,Robusta coffee,2022,3,Dry Season,66.000,3944,59.7600
20220344050,Southwest,Rubber,2022,3,Dry Season,21.000,9219,439.0000
20220345814,Southwest,Voandzou,2022,3,Dry Season,22.000,5805,263.8600
20220361178,Southwest,Orange,2022,3,Dry Season,89.000,6171,69.3400
20220381532,Southwest,Watermelon,2022,3,Dry Season,78.000,1548,19.8500
20220392409,Southwest,Yam,2022,3,Dry Season,74.000,2541,34.3400
20220395211,Southwest,Taro,2022,3,Dry Season,78.000,7843,100.5500
20220313490,South,Cassava,2022,3,Dry Season,67.000,4615,68.8800
20220326695,South,Oil,2022,3,Dry Season,93.000,4022,43.2500
20220352112,South,Cocoa,2022,3,Dry Season,64.000,9261,144.7000
20220385695,South,Robusta coffee,2022,3,Dry Season,69.000,250,3.6200
20220387398,South,Taro,2022,3,Dry Season,21.000,4447,211.7600
20220305711,Southwest,Cassava,2022,3,Dry Season,32.000,2440,76.2500
20220312476,Southwest,Voandzou,2022,3,Dry Season,75.000,3673,48.9700
20220314771,Southwest,Yam,2022,3,Dry Season,40.000,4123,103.0800
20220327694,Southwest,Cocoa,2022,3,Dry Season,82.000,6505,79.3300
20220330892,Southwest,Orange,2022,3,Dry Season,71.000,3658,51.5200
20220332468,Southwest,Watermelon,2022,3,Dry Season,56.000,4778,85.3200
20220335273,Southwest,Taro,2022,3,Dry Season,72.000,9241,128.3500
20220341471,Southwest,Papaya,2022,3,Dry Season,46.000,9266,201.4300
20220355143,Southwest,Paddy rice,2022,3,Dry Season,83.000,7183,86.5400
20220355361,Southwest,Sweet potato,2022,3,Dry Season,39.000,4717,120.9500
20220362045,Southwest,Avocado,2022,3,Dry Season,54.000,8316,154.0000
20220369578,Southwest,Rubber,2022,3,Dry Season,94.000,8643,91.9500
20220374975,Southwest,Cowpea,2022,3,Dry Season,33.000,7440,225.4500
20220375907,Southwest,Robusta coffee,2022,3,Dry Season,21.000,3250,154.7600
20220380736,Southwest,Mango,2022,3,Dry Season,30.000,1245,41.5000
20220396887,Southwest,Macabo,2022,3,Dry Season,59.000,7573,128.3600
20220305444,Littoral,Tomatoes,2022,3,Dry Season,81.000,1851,22.8500
20220307566,Littoral,Carrot,2022,3,Dry Season,95.000,2600,27.3700
20220308774,Littoral,Orange,2022,3,Dry Season,43.000,497,11.5600
20220309250,Littoral,Black nightshade,2022,3,Dry Season,59.000,8433,142.9300
20220310533,Littoral,Mushroom,2022,3,Dry Season,72.000,8165,113.4000
20220321624,Littoral,Soya,2022,3,Dry Season,25.000,6918,276.7200
20220321966,Littoral,Oil,2022,3,Dry Season,32.000,1038,32.4400
20220323533,Littoral,Rubber,2022,3,Dry Season,35.000,6156,175.8900
20220323575,Littoral,Voandzou,2022,3,Dry Season,53.000,8868,167.3200
20220327519,Littoral,Chilli,2022,3,Dry Season,28.000,2736,97.7100
20220331079,Littoral,garlic,2022,3,Dry Season,65.000,7241,111.4000
20220335650,Littoral,Coffee Arabica,2022,3,Dry Season,37.000,6183,167.1100
20220338280,Littoral,Macabo,2022,3,Dry Season,96.000,5854,60.9800
20220339249,Littoral,Sweet potato,2022,3,Dry Season,47.000,8612,183.2300
20220354023,Littoral,Watermelon,2022,3,Dry Season,87.000,6944,79.8200
20220355749,Littoral,Cocoa,2022,3,Dry Season,65.000,3043,46.8200
20220363615,Littoral,Avocado,2022,3,Dry Season,31.000,5047,162.8100
20220371767,Littoral,Paddy rice,2022,3,Dry Season,83.000,8387,101.0500
20220373498,Littoral,Cassava,2022,3,Dry Season,48.000,4770,99.3800
20220377293,Littoral,Cabbage,2022,3,Dry Season,40.000,9194,229.8500
20220380244,Littoral,Pepper,2022,3,Dry Season,26.000,6755,259.8100
20220384571,Littoral,Papaya,2022,3,Dry Season,64.000,6605,103.2000
20220384981,Littoral,Eggplant (garden eggs),2022,3,Dry Season,40.000,3471,86.7800
20220385989,Littoral,Sugar cane,2022,3,Dry Season,33.000,6605,200.1500
20220387122,Littoral,Robusta coffee,2022,3,Dry Season,31.000,7811,251.9700
20220393017,Littoral,Taro,2022,3,Dry Season,38.000,738,19.4200
20220397503,Littoral,Mango,2022,3,Dry Season,74.000,2764,37.3500
20220399883,Littoral,Onion,2022,3,Dry Season,67.000,2721,40.6100
20220321442,North,Millet,2022,3,Dry Season,76.000,5064,66.6300
20220352072,North,Cowpea,2022,3,Dry Season,100.000,273,2.7300
20220383047,North,Sesame,2022,3,Dry Season,46.000,7022,152.6500
20220385776,North,Maize,2022,3,Dry Season,66.000,2586,39.1800
20220331651,West,Oil,2022,3,Dry Season,93.000,4624,49.7200
20220334047,West,Chilli,2022,3,Dry Season,71.000,9063,127.6500
20220350168,West,Avocado,2022,3,Dry Season,78.000,8887,113.9400
20220362943,West,Tomatoes,2022,3,Dry Season,59.000,7536,127.7300
20220386377,West,Yam,2022,3,Dry Season,99.000,2702,27.2900
20220392248,West,Cocoa,2022,3,Dry Season,45.000,7944,176.5300
20220396674,West,Maize,2022,3,Dry Season,94.000,9754,103.7700
20220306479,Centre,Potato,2022,3,Dry Season,58.000,5263,90.7400
20220318674,Centre,Pepper,2022,3,Dry Season,77.000,6170,80.1300
20220321482,Centre,Sweet potato,2022,3,Dry Season,76.000,4390,57.7600
20220323796,Centre,Maize,2022,3,Dry Season,99.000,8171,82.5400
20220328716,Centre,Cowpea,2022,3,Dry Season,65.000,6326,97.3200
20220334413,Centre,Orange,2022,3,Dry Season,81.000,9042,111.6300
20220340566,Centre,Cassava,2022,3,Dry Season,91.000,2410,26.4800
20220342793,Centre,Cabbage,2022,3,Dry Season,69.000,9309,134.9100
20220344796,Centre,Onion,2022,3,Dry Season,26.000,4410,169.6200
20220345183,Centre,Tomatoes,2022,3,Dry Season,44.000,5464,124.1800
20220349890,Centre,garlic,2022,3,Dry Season,89.000,4526,50.8500
20220354638,Centre,Chilli,2022,3,Dry Season,23.000,8276,359.8300
20220364552,Centre,Papaya,2022,3,Dry Season,42.000,5124,122.0000
20220364878,Centre,Black nightshade,2022,3,Dry Season,78.000,8284,106.2100
20220375394,Centre,Eggplant (garden eggs),2022,3,Dry Season,33.000,9190,278.4800
20220377680,Centre,Watermelon,2022,3,Dry Season,54.000,5338,98.8500
20220390619,Centre,Carrot,2022,3,Dry Season,68.000,5889,86.6000
20220395663,Centre,Mushroom,2022,3,Dry Season,90.000,9431,104.7900
20220306284,Centre,Watermelon,2022,3,Dry Season,81.000,1011,12.4800
20220308471,Centre,Chilli,2022,3,Dry Season,36.000,7294,202.6100
20220310432,Centre,Black nightshade,2022,3,Dry Season,52.000,3165,60.8700
20220323654,Centre,Pepper,2022,3,Dry Season,36.000,2681,74.4700
20220328051,Centre,Cabbage,2022,3,Dry Season,99.000,3784,38.2200
20220349737,Centre,Eggplant (garden eggs),2022,3,Dry Season,97.000,5522,56.9300
20220350361,Centre,Cassava,2022,3,Dry Season,68.000,5346,78.6200
20220350591,Centre,Onion,2022,3,Dry Season,67.000,7166,106.9600
20220350723,Centre,Maize,2022,3,Dry Season,39.000,1832,46.9700
20220352912,Centre,Carrot,2022,3,Dry Season,42.000,7099,169.0200
20220355186,Centre,Orange,2022,3,Dry Season,26.000,8379,322.2700
20220371243,Centre,Tomatoes,2022,3,Dry Season,23.000,6052,263.1300
20220375842,Centre,Cowpea,2022,3,Dry Season,39.000,6088,156.1000
20220382761,Centre,Mushroom,2022,3,Dry Season,35.000,2579,73.6900
20220382917,Centre,Sweet potato,2022,3,Dry Season,54.000,2665,49.3500
20220396307,Centre,garlic,2022,3,Dry Season,60.000,1715,28.5800
20220397877,Centre,Papaya,2022,3,Dry Season,68.000,4783,70.3400
20220398760,Centre,Potato,2022,3,Dry Season,87.000,9589,110.2200
20220319937,West,Avocado,2022,3,Dry Season,55.000,2506,45.5600
20220320475,West,Maize,2022,3,Dry Season,77.000,8910,115.7100
20220324386,West,Oil,2022,3,Dry Season,80.000,553,6.9100
20220343891,West,Tomatoes,2022,3,Dry Season,95.000,9843,103.6100
20220360286,West,Chilli,2022,3,Dry Season,49.000,8867,180.9600
20220375433,West,Yam,2022,3,Dry Season,23.000,7350,319.5700
20220378787,West,Cocoa,2022,3,Dry Season,95.000,509,5.3600
20220304758,Farnorth,Sorghum,2022,3,Dry Season,28.000,5230,186.7900
20220364308,Farnorth,Millet,2022,3,Dry Season,76.000,7637,100.4900
20220306368,Adamawa,Sorghum,2022,3,Dry Season,93.000,175,1.8800
20220356069,Adamawa,Sesame,2022,3,Dry Season,82.000,3048,37.1700
20220366814,Adamawa,Millet,2022,3,Dry Season,54.000,5334,98.7800
20220371158,Adamawa,Maize,2022,3,Dry Season,75.000,7638,101.8400
20220323172,Northwest,Sorghum,2022,3,Dry Season,24.000,8310,346.2500
20220344263,Northwest,Cowpea,2022,3,Dry Season,29.000,7336,252.9700
20220349664,Northwest,Yam,2022,3,Dry Season,78.000,7263,93.1200
20220357945,Northwest,Potato,2022,3,Dry Season,62.000,2493,40.2100
20220309979,Northwest,Sorghum,2022,3,Dry Season,69.000,4293,62.2200
20220311786,Northwest,Yam,2022,3,Dry Season,96.000,8677,90.3900
20220324265,Northwest,Potato,2022,3,Dry Season,24.000,6128,255.3300
20220352811,Northwest,Cowpea,2022,3,Dry Season,39.000,8362,214.4100
20220404816,Littoral,Sweet potato,2022,4,Dry Season,37.000,635,17.1600
20220405549,Littoral,Carrot,2022,4,Dry Season,49.000,2094,42.7300
